amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
402-4241465-8917128,402-4241465-8917128,2024-04-07T15:59:29+00:00,2024-04-11T08:16:17+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,,,,,,,KOLKATA,WEST BENGAL,700029,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-3657309-9953123,405-3657309-9953123,2024-04-07T14:05:58+00:00,2024-04-08T06:25:58+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Mist Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ8_FBA,B0CTWVM9FV,Shipped,1,INR,2199,,79,,,,,,Mumbai,MAHARASHTRA,400053,IN,,FALSE,,,,FALSE
405-0720991-6599511,,2024-04-07T14:05:58+00:00,2024-04-09T13:28:19+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,Shipped,1,INR,2499,381.2,100,15.25,,,,,Mumbai,MAHARASHTRA,400053,IN,,FALSE,,,Easy Ship,FALSE
408-6241940-9467521,408-6241940-9467521,2024-04-07T07:43:36+00:00,2024-04-07T09:07:56+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3519,,,,,,,,HOWRAH,WEST BENGAL,711106,IN,,FALSE,,,,FALSE
406-4095115-7432357,406-4095115-7432357,2024-04-07T07:41:03+00:00,2024-04-08T23:03:33+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,JAYGAON,WEST BENGAL,736182,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
407-5469720-0084334,407-5469720-0084334,2024-04-07T06:23:25+00:00,2024-04-07T12:01:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Olive Green), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Mad",V2MJ6_FBA,B0CTX3NTW8,Shipped,1,INR,2199,,,,,,,,KOTHAMANGALAM,KERALA,686691,IN,,FALSE,,,,FALSE
402-6566271-8121953,402-6566271-8121953,2024-04-07T05:35:36+00:00,2024-04-08T07:59:32+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,40,,,,,40,NARASAPUR,ANDHRA PRADESH,534275,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
408-1507951-9048351,408-1507951-9048351,2024-04-06T18:21:11+00:00,2024-04-07T04:46:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,40,,,,,40,BHOPAL,MADHYA PRADESH,462010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-3767555-7081165,403-3767555-7081165,2024-04-06T17:35:49+00:00,2024-04-07T04:04:40+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,40,,,,,40,NOIDA,UTTAR PRADESH,201303,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-0265272-0957141,404-0265272-0957141,2024-04-06T08:57:23+00:00,2024-04-10T13:54:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,40,,,,,40,Jajpur town,ODISHA,755014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-3413898-5113152,402-3413898-5113152,2024-04-06T04:53:26+00:00,2024-04-06T06:03:25+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3519,,,,,,,,BENGALURU,KARNATAKA,560077,IN,,FALSE,,,,FALSE
405-0213566-7072342,,2024-04-06T04:41:58+00:00,2024-04-10T07:19:38+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,Shipped,1,INR,2499,381.2,,,,,,,NAUBATPUR,BIHAR,801109,IN,,FALSE,,,Easy Ship,FALSE
405-6572286-0570749,,2024-04-06T04:35:33+00:00,2024-04-06T04:46:42+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,,0,,,,,,,,,,NAUBATPUR,BIHAR,801109,IN,,FALSE,,,Easy Ship,FALSE
406-6212348-8953103,406-6212348-8953103,2024-04-06T03:58:38+00:00,2024-04-06T05:31:11+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1799,,99,,,,,,Navi Mumbai,MAHARASHTRA,410210,IN,,FALSE,,,,FALSE
406-2717823-6021142,,2024-04-05T23:54:14+00:00,2024-04-09T11:29:07+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1799,274.42,,,,,,,Pune,MAHARASHTRA,411015,IN,,FALSE,,,Easy Ship,FALSE
407-0718336-9580366,,2024-04-05T19:16:59+00:00,2024-04-15T05:50:09+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1799,274.42,,,,,,,AURAIYA,UTTAR PRADESH,206122,IN,,FALSE,,,Easy Ship,FALSE
402-0131937-7621959,,2024-04-05T18:01:40+00:00,2024-04-07T08:43:15+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,SecondDay,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,Shipped,1,INR,2499,381.2,80,12.2,,,,,DEHRADUN,UTTARAKHAND,248001,IN,,TRUE,,,Easy Ship,FALSE
S02-9604633-2096322,2404051QFT,2024-04-05T16:59:00+00:00,2024-04-19T10:49:02+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,ltpdesign02_FBA,B07BQ3ZWRB,Unshipped,1,,,,,,,,,,Noida,UP,201301,IN,,FALSE,,,,FALSE
S02-4276810-4886266,2404051QDL,2024-04-05T16:57:42+00:00,2024-06-17T05:42:23+00:00,Shipping,Amazon,Non-Amazon,,,Standard,-,MOJ03_FBA,B0BCKK2GF1,Unshipped,2,,,,,,,,,,Noida,UP,201301,IN,,FALSE,,,,FALSE
407-4652779-6083555,407-4652779-6083555,2024-04-05T14:24:47+00:00,2024-04-05T22:12:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3519,,,,,,,,Chennai,TAMIL NADU,600096,IN,,FALSE,,,,FALSE
402-4937966-4149124,402-4937966-4149124,2024-04-05T13:32:17+00:00,2024-04-05T22:54:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO 20 Ltrs (Purple), Everyday Backpack (Fits Laptop Up to 15.6 inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack for Wome",MOJ07_FBA,B0C1NS1RWP,Shipped,1,INR,1799,,,,,,,,HYDERABAD,TELANGANA,500056,IN,,FALSE,,,,FALSE
404-7125643-2034722,404-7125643-2034722,2024-04-05T12:15:08+00:00,2024-04-05T13:34:10+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Cancelled,0,,,,,,,,,,Pattambi,KERALA,679303,IN,,FALSE,,,,FALSE
407-1620019-9063509,,2024-04-05T12:14:10+00:00,2024-04-16T06:17:35+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS04,B0BGNWMS4R,Shipped,1,INR,499,76.12,,,,,,,BENGALURU,KARNATAKA,562149,IN,,FALSE,,,Easy Ship,FALSE
171-8098113-9181907,171-8098113-9181907,2024-04-05T11:31:07+00:00,2024-04-05T14:26:48+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,,,,,,,Pune,MAHARASHTRA,411045,IN,,FALSE,,,,FALSE
405-0898084-5855524,405-0898084-5855524,2024-04-05T11:30:35+00:00,2024-04-05T20:58:25+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,40,,,,,40,MUMBAI,MAHARASHTRA,400086,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-5167918-3041947,402-5167918-3041947,2024-04-05T09:13:19+00:00,2024-04-05T14:47:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,BENGALURU,KARNATAKA,560066,IN,,FALSE,,,,FALSE
403-0929632-4261927,403-0929632-4261927,2024-04-05T08:59:38+00:00,2024-04-05T13:59:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,79,,,,,,HYDERABAD,TELANGANA,500032,IN,,FALSE,,,,FALSE
406-6631474-0570720,406-6631474-0570720,2024-04-05T06:30:49+00:00,2024-04-05T08:58:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,TIRUPATI,ANDHRA PRADESH,517507,IN,,FALSE,,,,FALSE
407-6702091-2980314,407-6702091-2980314,2024-04-04T21:46:52+00:00,2024-04-06T15:31:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Olive Green), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Mad",V2MJ6_FBA,B0CTX3NTW8,Shipped,1,INR,2199,,40,,,,,40,NEW DELHI,DELHI,110015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-2198325-2161911,403-2198325-2161911,2024-04-04T10:30:34+00:00,2024-04-04T13:42:42+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,BERHAMPUR,ODISHA,760002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-6254719-4340326,403-6254719-4340326,2024-04-04T10:06:44+00:00,2024-04-04T20:02:47+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",RC001_FBA,B0CBVW1TFK,Cancelled,0,,,,,,,,,,CHANNARAYAPATNA,KARNATAKA,573116,IN,,FALSE,,,,FALSE
171-0272344-5726718,171-0272344-5726718,2024-04-04T08:15:31+00:00,2024-04-04T12:16:01+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Cancelled,0,,,,,,,,,,Dholka,Gujarat,382225,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
171-0712036-3925104,171-0712036-3925104,2024-04-04T05:37:21+00:00,2024-04-04T07:43:49+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,40,,,,,40,DEHRADUN,UTTARAKHAND,248001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-7670678-6633920,402-7670678-6633920,2024-04-03T22:55:49+00:00,2024-04-04T06:15:01+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,LUCKNOW,UTTAR PRADESH,226010,IN,,FALSE,,,,FALSE
402-5598174-1772328,,2024-04-03T22:55:49+00:00,2024-04-06T07:47:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro SLING(Olive Green) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS04,B0BGNWMS4R,Shipped,1,INR,499,76.12,,,,,,,LUCKNOW,UTTAR PRADESH,226010,IN,,FALSE,,,Easy Ship,FALSE
404-9477050-2461905,404-9477050-2461905,2024-04-03T17:08:23+00:00,2024-04-04T04:28:18+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,,,,,,,VELLORE,TAMIL NADU,632001,IN,,FALSE,,,,FALSE
403-8383845-4061968,403-8383845-4061968,2024-04-03T16:52:44+00:00,2024-04-04T10:50:44+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO 20 Ltrs (Purple), Everyday Backpack (Fits Laptop Up to 15.6 inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack for Wome",MOJ07_FBA,B0C1NS1RWP,Shipped,1,INR,1899,,,,,,,,MOHALI,PUNJAB,140306,IN,,FALSE,,,,FALSE
407-6162638-3577957,407-6162638-3577957,2024-04-03T15:25:41+00:00,2024-04-04T04:59:32+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1899,,40,,,,,40,SINDEWAHI,MAHARASHTRA,441222,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-9973069-9282748,404-9973069-9282748,2024-04-03T14:43:06+00:00,2024-04-03T21:06:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Yellow), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In",V2MJ5_FBA,B0CTWSM13Y,Shipped,1,INR,2199,,,,,,,,MUMBAI,MAHARASHTRA,400065,IN,,FALSE,,,,FALSE
405-3037730-9004344,405-3037730-9004344,2024-04-03T14:06:05+00:00,2024-04-04T19:41:31+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,DEHRADUN,UTTARAKHAND,248001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,TRUE,,,,FALSE
404-0202095-2283520,404-0202095-2283520,2024-04-03T13:40:26+00:00,2024-04-04T04:02:08+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,MOHALI,PUNJAB,160062,IN,,FALSE,,,,FALSE
402-9560107-9186702,402-9560107-9186702,2024-04-03T13:26:24+00:00,2024-04-04T04:02:05+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,MOHALI,PUNJAB,160062,IN,,FALSE,,,,FALSE
402-2710853-5289100,402-2710853-5289100,2024-04-03T13:12:23+00:00,2024-04-03T13:20:23+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Cancelled,0,,,,,,,,,,MOHALI,PUNJAB,160062,IN,,FALSE,,,,FALSE
403-2181291-0984310,,2024-04-03T11:46:34+00:00,2024-04-28T06:10:21+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Black), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women And Men,365 Days Warranty, Made In India",MOJ02,B0BCKCZ3KT,Shipped,1,INR,1899,289.68,,,,,,,LEH,LADAKH,194101,IN,,FALSE,,,Easy Ship,FALSE
407-3342741-2621118,407-3342741-2621118,2024-04-03T08:31:05+00:00,2024-04-03T23:02:45+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,BENGALURU,KARNATAKA,560078,IN,,FALSE,,,,FALSE
403-5431825-3566742,403-5431825-3566742,2024-04-03T07:34:20+00:00,2024-04-03T12:19:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,Kolkata,WEST BENGAL,700107,IN,,FALSE,,,,FALSE
408-4955522-5137124,,2024-04-03T04:38:26+00:00,2024-04-07T08:45:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In India (Black)",V2MJ2,B0CTWX9KGT,Shipped,1,INR,2399,365.95,,,,,,,RAXAUL BAZAR,BIHAR,845305,IN,,FALSE,,,Easy Ship,FALSE
171-2253297-5210735,,2024-04-03T04:33:30+00:00,2024-04-04T07:23:53+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1899,289.68,,,,,,,New Delhi,DELHI,110030,IN,,FALSE,,,Easy Ship,FALSE
405-6840404-4330737,,2024-04-03T03:33:44+00:00,2024-04-08T05:08:00+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,CarryPro ZoPro AllPacker 22L (Limited Edition) (Black),ZOP02,B0CP2F1FT5,Shipped,1,INR,2999,442.22,,,,,84.75,,VISAKHAPATNAM,ANDHRA PRADESH,535216,IN,PLM-9ab2eb11-21da-44cf-8c41-daf72ed1439c,FALSE,,,Easy Ship,FALSE
407-0354017-2298758,407-0354017-2298758,2024-04-03T03:16:52+00:00,2024-04-06T05:51:37+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ3_FBA,B0CTWWK68W,Shipped,1,INR,2199,,40,,,,,40,Pattukkottai,TAMIL NADU,614602,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-4818971-9476341,406-4818971-9476341,2024-04-02T18:47:19+00:00,2024-04-03T05:20:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,Bengaluru,KARNATAKA,560022,IN,,FALSE,,,,FALSE
408-6293638-5414707,408-6293638-5414707,2024-04-02T18:25:30+00:00,2024-04-04T07:44:29+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,,,,,,,Bengaluru,KARNATAKA,560087,IN,,FALSE,,,,FALSE
402-0942873-0477164,402-0942873-0477164,2024-04-02T18:23:59+00:00,2024-04-05T04:56:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",RC001_FBA,B0CBVW1TFK,Shipped,1,INR,278,,40,,,,,40,Siliguri,WEST BENGAL,734012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-5295522-9057134,406-5295522-9057134,2024-04-02T17:55:37+00:00,2024-04-02T22:49:18+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,,,,,,,BENGALURU,KARNATAKA,560102,IN,,FALSE,,,,FALSE
171-7686995-1913151,,2024-04-02T17:51:53+00:00,2024-04-13T06:32:39+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro MOJO 20 Ltrs (Hot Orange), Everyday Backpack (Fits Laptop Up to 15.6 inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In India",MOJ01,B0BCKVKKML,Shipped,1,INR,1899,289.68,,,,,,,LIMBDI,GUJARAT,363421,IN,,FALSE,,,Easy Ship,FALSE
406-4777923-6193118,406-4777923-6193118,2024-04-02T17:37:48+00:00,2024-04-03T06:16:37+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,,,,,,,CHENNAI,TAMIL NADU,600010,IN,,FALSE,,,,FALSE
